form_row_id,contract_filename,contract_id,question_id,question_text,answer_type,answer,normalized_at
12,Contract__12.pdf,contract__12,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
26,Contract__23.pdf,contract__23,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
22,Contract__22.pdf,contract__22,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
20,Contract__24.pdf,contract__24,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
25,Contract__16.pdf,contract__16,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
27,Contract__25.pdf,contract__25,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,Yes,2026-01-25T19:55:50
1,,nan,Q_is_imc_responsible_to_recover_delay_cost_schedule__e82b2e6e,Is IMC Responsible to Recover Delay (Cost & Schedule) for labor related work stoppage; strike etc.?,boolean,No,2026-01-25T19:55:50
8,Contract__1.pdf,contract__1,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"- Exhibit A - Project Specifications - Exhibit B - Construction Drawing List - Exhibit C - AIA A201-2017, as amended General Conditions for Construction - Exhibit D - Geotechnical Reports - Exhibit E - Environmental Reports - Exhibit F - Clarifications and Exclusions - Exhibit G - Schedule of Key Personnel - Exhibit H - Contractor's Preliminary Schedule - Exhibit I - Liquidated Damages Agreement - Exhibit J - Cost of Work (Construction Budget) - Exhibit K - Allowances - Exhibit L - Alternates - Exhibit M - Preliminary Schedule of Values - Exhibit N - Bond Agreements - Exhibit O - Lien and Claim Waiver Forms - Exhibit P - Insurance Coverage and Limits - Exhibit Q - Contractor's Safety, Loss Prevention and Security Plan - Exhibit T - Contractor's General Conditions Cost Breakdown and Unit Rates - Exhibit U - Traffic Control Plan - Exhibit X - Subcontract & Purchase Order - Exhibit X1 - Approved Subcontract - Exhibit X2 - Approved Purchase Order",2026-01-25T19:55:50
6,Contract__2.pdf,contract__2,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"Schedule of Exhibits ExhibitA: Construction Schedule Exhibit B: Unit Prices, Altemates, Allowances and Assumptions Exhibit C: Schedule of Values Exhibit D: Specs Exhibit E: Drawings Exhibit F: N/A Exhibit G-l: conditional Lien waiver Form for Subcontractors and contractor (progress payments) Exhibit G-2: conditional Lien waiver Form for subcontractors and contractor (Final payment) Exhibit G-3: Unconditional Lien Waiver Form for Subcontractors (progress payments) Exhibit G-4: Unconditional Lien Waiver Form for Subcontractors (Final payment) Exhibit H: White Glove Standards Exhibit I: Environmental / Geotech Reports Exhibit J: List of Entities for Insurance Purposes Exhibit K: Bonding Plan Exhibit L: Responsibility Matrix Exhibit M: Form of Contractor Notice of Substantial Completion Date Exhibit N: Reimbursable General Conditions Expenses Exhibit O: Form of Construction Change Directive Exhibit P: Warranty Process Standard Exhibit Q: Builders' Risk Requirements",2026-01-25T19:55:50
3,Contract__3.pdf,contract__3,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,EXHIBIT A: Documentation List EXHIBIT B: Qualifications EXHIBIT C: Contract Schedule _ EXHIBIT D: Waivers EXHIBIT E: Reimbursable Cost of Work EXHIBIT F (a): Allowances 4.20.23 EXHIBIT F (b): VM List EXHIBIT H: GC and GR Breakdowns 4.4.23 EXHIBIT I: Cost Breakdown rev 4.20.23 EXHIBIT J: Insurance Requirements EXHIBIT K: Consent to Assignment Forms EXHIBIT L: Use Authorization Forms,2026-01-25T19:55:50
23,Contract__4.pdf,contract__4,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,Exhibit A: Construction Schedule Exhibit B: Qualifications and Clarifications Exhibit C: Schedule of Values Exhibit D: Intentionally Omitted Exhibit E: Drawings and Specifications Exhibit F: Developer Agreements Exhibit G-l: Conditional Lien Waiver Form for Subcontractors and Contractor (Progress Payments) Exhibit G-2: Conditional Lien Waiver Form for Subcontractors and Contractor (Final Payment) Exhibit G-3: Unconditional Lien Waiver Form for Subcontractors (Progress Payments) Exhibit G-4: Unconditional Lien Waiver Form for Subcontractors (Final Payment) Exhibit H: White Glove Standards Exhibit I: Environmental / Geotechnical Reports Exhibit J: List of Entities for Insurance Purposes Exhibit K: Subcontractor Default Insurance Plan Exhibit L: Responsibility Matrix Exhibit M: Form of Contractor Notice of Substantial Completion Date Exhibit N: Reimbursable General Conditions Expenses Exhibit O: Form of Construction Change Directive Exhibit P: Warranty Process Standard Exhibit Q: Builders' Risk Requirements Exhibit R: Delegated Design Items,2026-01-25T19:55:50
15,Contract__6.pdf,contract__6,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"Contract, terms and conditions, Exhibit A (SOW), C-303 (site plan), Qualifications and Clarifications",2026-01-25T19:55:50
9,Contract__7.pdf,contract__7,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,A133 A201 Exh A GMP Report R2 dated 6/2/23 Exh B Reimbursable general conditions / personnel rates Exh C insurance certificate Numerous ancillary documents - reference the document list within the GMP report,2026-01-25T19:55:50
5,Contract__8.pdf,contract__8,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"A102 A201 Exhibit A: Insurance and Bonding Requirements Exhibit A-1: Owner Indemnified Parties / Additional Insureds Exhibit B: Plans and Elevations, Concept Renderings, Basis of Design Report Exhibit C: Schedule of Values for GMP Exhibit D: Contractor's Rate Schedule Exhibit E: Contractor's Key Personnel Exhibit F: Contractor's Qualifications and Clarifications Exhibit G: Contractor's Partial Waiver and Subordination of Lien Exhibit H: Subcontractor's Partial Waiver and Subordination of Lien Exhibit I: Contractor's Final Release and Indemnification Agreement Exhibit J: Subcontractor's/Supplier's Final Release and Indemnification Agreement Exhibit K: RESERVED Exhibit L: Construction Schedule Exhibit M: Responsible Contractor Policy Exhibit N: Contractor's Rules and Regulations Exhibit O: Site Logistics Plan Exhibit P: Closeout Checklist",2026-01-25T19:55:50
19,Contract__18.pdf,contract__18,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"A. GMP Summary B. Project Team C. Contractor affidavit, release and waiver of liens on progress payment D. Reimbursable cost rates E. Document List F. Allowances Summary G. Qualifications and Clarifications H. Project Schedule I. Logistics Plan",2026-01-25T19:55:50
7,Contract__9.pdf,contract__9,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"Seriously? Exhibit A – Insurance Requirements (2 pages) Exhibit A-1 – Owner’s Instructions (2 pages) Exhibit B – Scope of Work Documents - Drawings, Specifications and Addenda (4 pages) Exhibit C Schedule of Values, Scope of Work, Qualifications and Clarifications (10 pages) Exhibit D – Contractor’s Rate Schedule (3 pages) Exhibit E – Contractor’s Key Personnel (1 page) Exhibit F – Closeout Document Requirements (2 pages) Exhibit G – Contractor’s Partial Waiver and Subordination of Lien (1 page) Exhibit H – Subcontractor Partial Waiver and Subordination of Lien (1 page) Exhibit I – Contractor’s Final Release and Indemnification Agreement (1 page) Exhibit J – Subcontractor’s/Supplier’s Final Release and Indemnification Agreement (1 page) Exhibit K – INTENTIONALLY OMMITTED Exhibit L – Construction Schedule (4 pages) Exhibit L-1 – Logistics Plan (1 page)",2026-01-25T19:55:50
14,Contract__10.pdf,contract__10,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"EXHIBIT ""A"" Legal Description of the Site EXHIBIT ""B"" Drawings and Specifications EXHIBIT ""C"" Reserved EXHIBIT ""D"" Schedule of Values EXHIBIT ""E"" Proposal of Construction Manager EXHIBIT ""F"" Site Affidavit EXHIBIT ""G"" Project Schedule EXHIBIT ""H"" Breakdown of the Guaranteed Maximum Price EXHIBIT ""I"" General Conditions Items EXHIBIT ""J"" Billing Rates for Field Personnel EXHIBIT ""K-1"" Construction Manager’s Form of Progress Payment and Releases of Liens EXHIBIT ""K-2"" Subcontractor’s Form of Progress Payment and Releases of Liens EXHIBIT ""L"" Intentionally Omitted EXHIBIT ""M-1"" Construction Manager’s Form of Final Payment and Releases of Liens EXHIBIT ""M-2"" Subcontractor’s Form of Final Payment and Releases of Liens EXHIBIT “N” Health, Safety and Environmental Requirements EXHIBIT “O” Low VOC Requirements EXHIBIT “P” Mold Operations and Maintenance Plan Requirements EXHIBIT “Q” Subcontractor Insurance Requirements",2026-01-25T19:55:50
24,Contract__11.pdf,contract__11,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"Exhibit A - Insurance and Bonds , Exhbit A - Construction Schedule, Exhibit B - Qualifications and Clarifications, Exhibit C - Schedule of Values, Exhibit D - (Intentionally Omitted), Exhibit E - Drawings and Specifications, Exhibit F - Intentionally Omitted, Exhibit G1-4- Conditional & Unconditional Lien Waivers, Exhibit H - White Glove Standards, Exhibit I - Environmental / Geotechnical Reports, Exhibit J - List of Entities for Insurance Purposes, Exhibit K - Sub Default Insur Plan, Exhibit L - Responsibility Matrix, Exhibit M - Form of Contractor Notice of Substantial Completion Date, Exhibit N - Reimbursable General Conditions Expenses, Exhibit O - Form of Construction Change Directive, Exhibit P - Warranty Process Standard, Builders Risk Reqs, Exhibit R - Delegated Design Items, Exhibit S - Modifications to Cost Savings Provisions & Buyout Risk Contingency,",2026-01-25T19:55:50
13,Contract__19.pdf,contract__19,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,Exhibit A - Precon Agreement Exhibit B - GMP Exhibit C - Reimbursable Cost of Work Sheet Exhibit D - Sample Cert of Insurance,2026-01-25T19:55:50
10,Contract__20.pdf,contract__20,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"EXHIBIT A – PROJECT SITE EXHIBIT B – GMP DOCUMENTS Exhibit B1 Schedule of Values Exhibit B2 General Conditions Costs Matrix Exhibit B3 Allowances & Alternates Exhibit B4 Qualifications and Clarifications Exhibit B5 Unit Pricing EXHIBIT C – DRAWINGS, SPECIFICATIONS & REFERENCE DOCUMENTS EXHIBIT D – PROJECT SCHEDULE EXHIBIT E – KEY PERSONNEL EXHIBIT F – FORM OF LIEN WAIVERS EXHIBIT G – SITE LOGISTICS PLAN EXHIBIT H – AWARD LETTER EXHIBIT I – CITY OF PHILADELPHIA ECONOMIC OPPORTUNITY PLAN EXHIBIT J – CCIP MANUAL EXHIBIT K – WEATHER EXHIBIT",2026-01-25T19:55:50
16,Contract__21.pdf,contract__21,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,Exhibit A Project Description Exhibit B General Conditions Exhibit C Description of Contractor’s Services Schedule I Drawings Schedule II Specifications Schedule III Supplementary and Other Conditions,2026-01-25T19:55:50
12,Contract__12.pdf,contract__12,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,Exhibit A - GMP Amendment Exhibit B - Contractor's Scope of Work Exhibit C - Contractor's Guaranteed Maximum Price Proposal Exhibit D - Owner Change Order Request Document Exhibit E - Owner Change Order Document Exhibit F - Request for Substitution Exhibit G - Field Work Authorization Form Exhibit H - Contractor's Progress Payment Cert & Waiver of Claims and Liens Exhibit H2 - Contractor's Final Payment Cert & Waivers of Claims and Liens Exhibit H3 - Subcontractor's Progress Payment Cert & Waivers of Claims and Liens Exhibit H4 - Subcontractor's Final Payment Cert & Waivers of Claims and Liens Exhibit I - Subcontractor Performance Bond Exhibit I2 - Subcontractor Labor and Material Payment Bond Exhibit I3 - Dual Obligee Rider for Subcontract Surety Bonds Exhibit J - Certificate of Final Completion Exhibit K - Contractor's Warranty Certificate Exhibit L - Project Description - Not used Exhibit M - Legal Description of Site - Not used Exhibit N - Key Owners Consultants - Exhibit O - Project Schedule Exhibit P - Contractor's Org Chart Exhibit Q - Contractor's PreCon Cost Proposal Exhibit R - Contractor's Construction Cost Proposal Exhibit S - Contractor's Markup on Changes Exhibit T - Not Used Exhibit U - Not Used Exhibit V - Not Used Exhibit W - Reference Documents Exhibit X - Not Used Exhibit Y - Not Used,2026-01-25T19:55:50
17,Contract__22.pdf,contract__22,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,Exhibit A Scope of Work and Project Description Exhibit B Construction Allowance Items [To be added in GMP Amendment] Exhibit C Site Description Exhibit D List of Contract Documents [To be added in GMP Amendment] Exhibit E Cost of the Work Exhibit F GMP (Including Schedule) [To be added in GMP Amendment] Exhibit G Designation of Authorized Representatives Exhibit H Index of Key Personnel Exhibit I Contractor’s Insurance Requirements Exhibit J Form of Subcontract Exhibit K Scheduling Requirements [To be added in GMP Amendment] Exhibit L Forms of Lien Waivers Exhibit M LEED Requirements – N/A Exhibit N License Area ERP#1 ERP#1 Exhibit D Contract Documents ERP#1 Exhibit F Early Release GMP and Schedule ERP#1 Exhibit K Scheduling Requirements,2026-01-25T19:55:50
18,Contract__13.pdf,contract__13,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,A - drawings and specs B - allowances and alternates C - project schedule D - insurance provisions E - schedule of certain indemnitees F - schedule of values G - compensation for construction change directives H - subcontractor default insurance I - cost of work J - contractor's approved staffing plan K - key personnel L - BIM requirements (NA) M - safety requirements and contractors manual X - CHOP credential requirements,2026-01-25T19:55:50
21,Contract__14.pdf,contract__14,Q_list_all_contract_agreement_exhibit_appendix_lette_80d79d68,List all Contract Agreement Exhibit / Appendix (Letter / Number /Name),text,"Exhibit 3.1 Accepted Value Engineering Items (3.1); Exhibit 3.2 Contractor's Project Team (3.2); Exhibit 4.3-1 Project Schedule (4.3); Exhibit 4.3-2 Model Units (4.3); Exhibit 5.1.5 Unit Prices (5.1.5); Exhibit 5.2.1 Schedule of Values (5.2.1); Exhibit 5.2.2.1 Alternates (5.2.1); Exhibit 5.2.3 Allowances (5.2.3); Exhibit 5.2.4 (Qualifications/Assumptions (5.2.1, 5.2.4); Exhibit 7.1.1 General Condtions Costs (7.1.1); Exhibit 7.2.1 Schedule of Construction Worker Wages and Schedule of Contractor's Personnel included in the Cost of the Work (7.2.1, 7.2.2); Exhibit 10.5 Required Subcontract Provisions (10.5); Exhibit 15.7.5 Project Requirements (15.7.5); Exhibit 16.1.5 List of Drawings and Specifications (16.1.5); Exhibit 3.18.1 List of Indemnitees/Additonal Insureds; Exhibit 8.3.3 Example of Abnormal Weather Conditions; Exhibit 9.10.2.13 Training Protocol; Exhibit 11.1.1 Insurance Requirements; Schedule 1 CCIP manual",2026-01-25T19:55:50
